1321.3066666666666 NA NA NA NA NA NA NA NA NA NA NA
1313.5066666666667 NA NA NA NA NA NA NA NA NA NA NA
1211.58 NA NA NA NA NA NA NA NA NA NA NA
1395.5266666666666 NA NA NA NA NA NA NA NA NA NA NA
1237.6333333333334 NA NA NA NA NA NA NA NA NA NA NA
1264.9714285714285 1176.1875 NA NA NA NA NA NA NA NA NA NA
1167.94776119403 1771.625 NA NA NA NA NA NA NA NA NA NA
1321.7441860465117 1159.203125 NA NA NA NA NA NA NA NA NA NA
1209.5072463768115 1399.5432098765432 NA NA NA NA NA NA NA NA NA NA
1417.6666666666667 1379.96 NA NA NA NA NA NA NA NA NA NA
1493.2631578947369 1263.5076923076922 1095.9166666666667 NA NA NA NA NA NA NA NA NA
1146.820512820513 1234.8333333333333 1424.148148148148 NA NA NA NA NA NA NA NA NA
1205.3255813953488 1270.48 1306.037037037037 1700.0 NA NA NA NA NA NA NA NA
1310.3793103448277 1141.8235294117646 1446.86 1053.4 973.1818181818181 NA NA NA NA NA NA NA
1160.774193548387 1245.8275862068965 1366.7 1056.5641025641025 1103.047619047619 NA NA NA NA NA NA NA
1344.5185185185185 1346.088888888889 1058.925 1191.9655172413793 1353.8 NA NA NA NA NA NA NA
1309.3513513513512 1114.804347826087 1818.5 977.3333333333334 1189.7843137254902 NA NA NA NA NA NA NA
999.2413793103449 1205.6060606060605 1074.8181818181818 1138.8285714285714 1192.8666666666666 NA NA NA NA NA NA NA
968.6086956521739 1662.1538461538462 1232.103448275862 1218.7454545454545 1496.3333333333333 NA NA NA NA NA NA NA
1231.25 1320.6333333333334 1385.357142857143 1000.8888888888889 1228.4915254237287 NA NA NA NA NA NA NA
1250.0689655172414 1216.608695652174 1126.16 1146.0 1430.295081967213 NA NA NA NA NA NA NA
1213.3809523809523 1267.125 1182.9142857142858 1317.4117647058824 1227.9516129032259 NA NA NA NA NA NA NA
1504.5555555555557 1220.8648648648648 1094.8163265306123 1142.4 1134.2307692307693 NA NA NA NA NA NA NA
1213.5714285714287 1665.2631578947369 1317.64 1251.0 1133.5333333333333 NA NA NA NA NA NA NA
1230.76 1325.4347826086957 1386.0714285714287 NA 1074.5945945945946 NA NA NA NA NA NA NA
1331.872340425532 1209.4074074074074 1090.8235294117646 NA 1305.3333333333333 NA NA NA NA NA NA NA
1193.3725490196077 950.3571428571429 1240.1818181818182 NA 845.3333333333334 1087.8 879.75 NA NA NA NA NA
1179.0243902439024 880.5 1211.1 NA 1254.575 1371.909090909091 1499.7391304347825 NA NA NA NA NA
