4690 1321.3066666666666
5374 1313.5066666666667
3724 1211.58
5507 1395.5266666666666
4406 1237.6333333333334
4950 1217.62
5124 1232.34
4396 1252.3933333333334
5944 1312.1266666666668
5048 1398.8133333333333
5197 1268.0529801324503
3990 1246.0266666666666
3898 1273.8666666666666
5594 1242.5133333333333
3742 1183.2266666666667
4616 1240.6490066225165
3946 1242.6845637583892
4688 1127.8791946308725
4816 1276.92
3710 1262.9866666666667
5046 1288.3046357615895
4098 1229.708609271523
5240 1188.2533333333333
5439 1298.7
4485 1197.2266666666667
4420 1230.4933333333333
4271 1062.8533333333332
4058 1261.496644295302
3953 1193.4866666666667
4742 1246.1788079470198
4504 1229.72
4300 1131.2266666666667
4371 1284.68
5601 1132.3666666666666
3684 1133.8933333333334
5930 1192.7046979865772
3348 1185.456375838926
3744 1164.9006622516556
4154 1143.2266666666667
3794 1142.8079470198675
3439 1156.4933333333333
5110 1118.4391891891892
6068 1149.5165562913908
5394 1168.82
5389 1189.0
3836 1133.1946308724832
3893 1083.503355704698
5138 1112.2582781456954
4647 1133.56
4136 1112.6866666666667
4610 1132.1655629139073
4476 1183.777027027027
2742 1069.6554054054054
3558 1122.6107382550335
5939 1135.2818791946308
4106 1094.6241610738255
4358 1104.0469798657718
5096 1311.3026315789473
3664 1204.3618421052631
4066 1167.328947368421
5483 1112.0268456375838
5323 1178.4832214765102
4395 1174.1788079470198
4355 1183.4370860927152
3833 1092.2980132450332
4092 1195.8344370860927
3880 1068.4834437086092
5843 1032.271523178808
4282 1123.4473684210527
3568 1000.6907894736842
5103 1062.66
3348 1093.635761589404
4564 1062.9072847682119
4206 1038.1788079470198
2988 951.158940397351
3823 1048.4370860927152
4188 1041.9933774834437
4148 1070.6556291390727
3068 1017.0921052631579
2955 919.375
3676 982.3684210526316
4289 1072.4868421052631
3890 1030.796052631579
3447 982.7105263157895
4684 1051.4473684210527
4721 1016.6381578947369
3476 982.8092105263158
4409 1077.3552631578948
3726 1028.1776315789473
4648 1036.4473684210527
3960 904.0921052631579
3794 1111.296052631579
3998 1032.6907894736842
4194 1046.6381578947369
3996 1043.1
5163 970.2866666666666
3316 980.8266666666667
4852 967.5733333333334
4434 1108.6
4220 984.5733333333334
2606 1021.52
4494 938.62
5473 1049.76
3428 1020.9466666666667
5493 988.62
3624 1077.7933333333333
5104 1034.7533333333333
3542 1007.66
3881 1004.1133333333333
3272 1022.0666666666667
2784 986.9666666666667
3664 949.5466666666666
4165 938.72
3965 1106.3333333333333
3106 931.0933333333334
3299 995.1533333333333
4889 889.9933333333333
3545 897.44
4152 904.68
4430 941.48
